transaction_id,category,budget,amount,category_match,quantity_match,time_match,merchant_trust,historical_success,previous_violations,intent_similarity,violation_type,authorized
TXN00338,headphones,7787,4001,1,1,1,0.79,0.54,5,0.82,none,1
TXN00339,smartphone,1142,1312,1,1,1,0.46,0.81,0,0.2,budget_violation,0
TXN00340,flight,16806,10009,1,1,1,0.39,0.44,3,0.82,none,1
TXN00341,smartphone,14526,13315,1,1,1,0.4,0.86,1,0.93,none,1
TXN00342,headphones,9966,3048,1,1,1,0.76,0.66,5,0.84,none,1
TXN00343,headphones,54963,33509,1,1,1,0.45,0.94,1,0.95,none,1
TXN00344,groceries,47076,24486,1,1,1,0.4,0.57,0,0.85,none,1
TXN00345,hotel,91502,55150,1,0,1,0.72,0.51,3,0.35,quantity_violation,0
TXN00346,laptop,32370,12265,1,1,1,0.65,0.76,4,0.98,none,1
TXN00347,laptop,48329,18963,1,1,1,0.9,0.74,2,0.91,none,1
TXN00348,headphones,62736,52651,1,1,1,0.31,0.44,2,0.84,none,1
TXN00349,laptop,53163,39340,1,1,1,0.65,0.65,5,0.88,none,1
TXN00350,headphones,37368,53566,1,1,1,0.44,0.88,4,0.36,budget_violation,0
TXN00351,smartphone,41654,33780,1,1,1,0.89,0.43,0,0.98,none,1
TXN00352,smartphone,60424,20454,1,1,1,0.77,0.79,1,0.82,none,1
TXN00353,headphones,92946,90762,1,1,0,0.67,0.87,5,0.33,time_violation,0
TXN00354,flight,17637,16074,1,1,1,0.81,0.47,0,0.87,none,1
TXN00355,groceries,36649,17740,1,1,1,0.98,0.78,3,0.89,none,1
TXN00356,flight,8266,5759,1,1,1,0.56,0.55,0,0.98,none,1
TXN00357,smartphone,30937,9336,1,1,1,0.9,0.41,0,0.89,none,1
TXN00358,groceries,20671,30275,1,1,1,0.94,0.84,3,0.31,budget_violation,0
TXN00359,shoes,55559,29110,1,1,1,0.88,0.74,0,0.9,none,1
TXN00360,laptop,24507,24279,1,1,1,0.97,0.44,3,0.63,merchant_violation,0
TXN00361,hotel,43899,22124,1,1,0,0.44,0.74,2,0.57,time_violation,0
TXN00362,shoes,61807,60589,1,1,1,1.0,0.87,5,0.98,none,1
TXN00363,shoes,20735,10615,1,1,0,0.68,0.78,5,0.64,time_violation,0
TXN00364,flight,1191,671,1,1,1,0.82,0.58,1,0.91,none,1
TXN00365,shoes,56026,19156,1,1,1,1.0,0.83,0,0.81,none,1
TXN00366,shoes,69125,64072,1,1,1,0.62,0.85,4,0.82,none,1
TXN00367,headphones,84521,29783,1,1,1,0.7,0.66,1,0.85,none,1
TXN00368,hotel,42288,24318,1,1,1,0.88,0.6,3,0.85,none,1
TXN00369,smartphone,27569,15286,1,1,1,0.37,0.67,2,0.4,merchant_violation,0
TXN00370,flight,28215,17615,1,1,1,0.9,0.45,5,0.86,none,1
TXN00371,laptop,29183,15451,1,1,1,0.36,0.55,2,0.88,none,1
TXN00372,laptop,89759,46274,0,1,1,0.58,0.67,5,0.48,category_mismatch,0
TXN00373,smartphone,61560,34518,0,1,1,0.34,0.87,1,0.27,category_mismatch,0
TXN00374,groceries,49790,47614,1,1,1,0.36,0.75,0,0.8,none,1
TXN00375,smartphone,26919,16431,1,1,1,0.39,0.94,2,0.82,none,1
TXN00376,books,7637,5472,1,1,1,0.81,0.7,3,0.54,merchant_violation,0
TXN00377,headphones,47392,30211,0,1,1,0.61,0.49,4,0.51,category_mismatch,0
TXN00378,shoes,85840,80808,1,1,0,0.64,0.45,3,0.27,time_violation,0
TXN00379,shoes,85233,56941,1,1,1,0.74,0.88,0,1.0,none,1
TXN00380,flight,63873,40832,1,1,1,0.94,0.7,3,0.85,none,1
TXN00381,laptop,42795,13716,1,1,1,0.87,0.57,3,0.91,none,1
TXN00382,shoes,21922,13882,0,1,1,0.87,0.95,0,0.58,category_mismatch,0
TXN00383,shoes,76457,65613,1,1,1,0.55,0.9,1,0.84,none,1
TXN00384,flight,97744,91858,1,1,1,0.32,0.82,4,0.91,none,1
TXN00385,shoes,65517,27706,1,1,1,0.33,0.43,4,0.84,none,1
TXN00386,books,1089,794,1,1,1,0.86,0.6,1,0.98,none,1
TXN00387,flight,8806,7505,1,1,1,0.4,0.47,4,0.63,merchant_violation,0
TXN00388,smartphone,49967,38149,1,1,1,0.71,0.6,2,0.83,none,1
TXN00389,headphones,96990,82857,1,1,1,0.97,0.79,1,0.94,none,1
TXN00390,flight,30260,26329,1,1,1,0.56,0.84,2,0.83,none,1
TXN00391,laptop,93013,53400,1,1,1,1.0,0.98,0,0.84,none,1
TXN00392,flight,81134,44790,1,1,1,0.65,0.6,0,0.32,merchant_violation,0
TXN00393,flight,23005,22410,1,1,1,0.88,0.8,5,0.98,none,1
TXN00394,books,2493,2110,0,1,1,0.55,0.87,5,0.2,category_mismatch,0
TXN00395,groceries,58438,57174,1,1,1,0.92,0.7,3,0.87,none,1
TXN00396,groceries,14294,12180,1,1,1,0.7,0.85,1,0.83,none,1
TXN00397,smartphone,5379,3391,1,0,1,0.37,0.61,3,0.28,quantity_violation,0
TXN00398,smartphone,72702,71584,1,1,1,0.54,0.99,3,0.94,none,1
TXN00399,groceries,86673,50144,1,1,0,0.37,0.52,1,0.4,time_violation,0
TXN00400,hotel,87585,47992,0,1,1,0.58,0.73,3,0.28,category_mismatch,0
TXN00401,flight,1500,759,1,1,1,0.76,0.76,1,0.82,none,1
TXN00402,shoes,23391,23015,1,1,1,0.63,0.47,3,0.89,none,1
TXN00403,hotel,12945,7395,1,1,1,0.56,0.63,1,0.89,none,1
TXN00404,hotel,58637,26877,1,1,1,0.49,0.44,5,0.93,none,1
TXN00405,smartphone,88574,60143,1,1,1,0.98,0.75,4,0.81,none,1
TXN00406,groceries,69495,46899,1,1,1,0.91,0.68,1,0.9,none,1
TXN00407,smartphone,52747,42198,1,1,1,0.65,0.94,4,0.94,none,1
TXN00408,headphones,16765,10299,1,1,1,0.96,0.5,1,0.96,none,1
TXN00409,headphones,6593,6538,1,1,1,0.6,1.0,5,0.83,none,1
TXN00410,hotel,42910,40332,1,1,1,0.35,0.63,3,0.91,none,1
TXN00411,hotel,69116,62994,1,1,1,0.85,0.77,4,0.96,none,1
TXN00412,smartphone,55321,43923,1,1,1,0.83,0.96,0,0.48,merchant_violation,0
TXN00413,smartphone,38498,35267,1,1,1,0.91,0.56,5,0.9,none,1
TXN00414,books,5910,3380,1,1,0,0.73,0.82,0,0.4,time_violation,0
TXN00415,flight,91507,87884,1,1,0,0.93,0.41,2,0.36,time_violation,0
TXN00416,books,92250,90473,1,1,1,0.46,0.58,5,0.89,none,1
TXN00417,flight,36313,26271,1,1,1,0.36,0.67,3,0.95,none,1
TXN00418,flight,8367,3441,1,1,1,0.52,0.7,1,0.96,none,1
TXN00419,laptop,23772,21834,0,1,1,0.47,0.67,2,0.55,category_mismatch,0
TXN00420,hotel,49280,32208,1,1,1,0.74,0.47,0,0.85,none,1
TXN00421,books,78862,76682,1,1,1,0.63,0.73,2,0.83,none,1
TXN00422,hotel,99167,36024,1,1,1,0.32,0.43,4,0.96,none,1
TXN00423,shoes,30012,23240,1,1,1,0.49,0.65,0,0.97,none,1
TXN00424,laptop,63140,47554,1,1,1,0.72,0.41,2,0.92,none,1
TXN00425,hotel,94420,70807,1,1,1,0.6,0.63,2,0.89,none,1
TXN00426,shoes,62171,41309,1,1,1,0.74,0.75,0,0.9,none,1
TXN00427,flight,74591,54178,1,1,1,0.51,0.46,0,0.87,none,1
TXN00428,hotel,84964,41956,1,1,1,0.76,0.97,5,0.86,none,1
TXN00429,headphones,68802,63970,1,1,1,0.86,0.88,4,0.88,none,1
TXN00430,flight,90228,139091,1,1,1,1.0,0.56,3,0.4,budget_violation,0
TXN00431,laptop,77418,54225,1,1,1,0.43,0.84,1,0.94,none,1
TXN00432,books,89063,45434,1,1,1,0.42,0.79,4,0.84,none,1
TXN00433,smartphone,62706,54089,1,0,1,0.69,0.95,5,0.65,quantity_violation,0
TXN00434,smartphone,30131,24735,1,1,1,0.51,0.87,2,0.87,none,1
TXN00435,hotel,61786,38886,1,1,1,0.91,0.75,4,0.81,none,1
TXN00436,shoes,66598,50942,1,1,0,0.59,0.92,1,0.27,time_violation,0
TXN00437,shoes,45914,32074,1,1,1,0.93,0.67,2,0.97,none,1
TXN00438,headphones,11592,8598,1,1,1,0.42,0.78,0,0.89,none,1
TXN00439,shoes,23099,9491,1,1,1,0.85,0.87,1,0.92,none,1
TXN00440,groceries,53873,34165,1,1,1,0.3,0.72,5,0.87,none,1
TXN00441,laptop,43233,29040,1,1,1,0.31,0.4,5,0.85,none,1
TXN00442,flight,41906,31499,1,1,0,0.51,0.44,0,0.35,time_violation,0
TXN00443,hotel,60759,43592,1,1,1,0.54,0.93,1,0.87,none,1
TXN00444,books,48087,19976,1,1,1,0.93,0.89,0,0.85,none,1
TXN00445,headphones,28681,20443,1,1,1,0.42,0.62,5,0.96,none,1
TXN00446,groceries,84928,68924,1,1,1,0.72,0.43,0,0.53,merchant_violation,0
TXN00447,laptop,7322,4332,1,1,1,0.57,0.73,3,0.94,none,1
TXN00448,shoes,92120,28235,1,1,1,0.59,0.46,4,0.85,none,1
TXN00449,headphones,55896,20873,1,1,1,0.8,0.47,0,0.96,none,1
TXN00450,books,27037,22834,1,1,1,0.88,0.98,2,0.94,none,1
TXN00451,hotel,22020,21033,1,1,0,0.78,0.69,1,0.2,time_violation,0
TXN00452,smartphone,15474,11888,1,1,1,0.4,0.45,4,0.82,none,1
TXN00453,smartphone,34540,21405,1,1,1,0.98,0.56,0,0.82,none,1
TXN00454,headphones,6170,3406,1,1,1,0.77,0.66,0,0.82,none,1
TXN00455,laptop,2267,1732,1,1,1,0.42,0.61,3,0.99,none,1
TXN00456,hotel,97084,57418,1,0,1,0.58,0.98,2,0.62,quantity_violation,0
TXN00457,books,56278,48277,1,1,1,0.38,0.82,0,1.0,none,1
TXN00458,headphones,14593,10412,1,1,1,0.86,0.81,1,0.92,none,1
TXN00459,flight,81131,60161,0,1,1,0.64,0.93,3,0.22,category_mismatch,0
TXN00460,hotel,86848,68887,1,1,1,0.77,0.86,4,0.94,none,1
TXN00461,shoes,88797,58905,1,1,1,0.78,0.77,3,0.93,none,1
TXN00462,shoes,64167,49627,1,1,1,0.57,0.9,4,0.98,none,1
TXN00463,laptop,2526,1035,1,1,1,0.89,0.91,1,0.81,none,1
TXN00464,books,43026,22596,1,0,1,0.46,0.79,3,0.61,quantity_violation,0
TXN00465,smartphone,61174,42890,1,1,1,0.36,0.7,2,0.82,none,1
TXN00466,books,98679,36693,1,1,1,0.59,0.73,0,0.97,none,1
TXN00467,hotel,67628,51276,1,1,1,0.62,0.6,0,0.96,none,1
TXN00468,books,44512,32664,1,1,1,0.63,0.79,5,0.89,none,1
TXN00469,smartphone,87364,59195,1,0,1,0.74,0.88,4,0.46,quantity_violation,0
TXN00470,smartphone,7000,4512,1,1,1,0.88,0.85,3,0.82,none,1
TXN00471,shoes,25581,15547,1,1,0,0.88,0.51,2,0.25,time_violation,0
TXN00472,groceries,7094,6286,1,1,1,0.71,0.86,3,0.89,none,1
TXN00473,headphones,66382,97244,1,1,1,0.6,0.75,4,0.59,budget_violation,0
TXN00474,headphones,91677,74381,1,1,1,0.39,0.63,4,0.92,none,1
TXN00475,flight,67074,39779,1,1,1,0.73,0.82,1,0.85,none,1
TXN00476,flight,39557,15560,1,1,1,0.59,0.82,5,0.9,none,1
TXN00477,flight,94306,64836,1,1,1,0.45,0.53,5,0.86,none,1
TXN00478,flight,89129,67020,0,1,1,0.79,0.59,0,0.58,category_mismatch,0
TXN00479,books,77389,59358,1,1,1,0.59,0.85,4,0.86,none,1
TXN00480,groceries,2673,849,1,1,1,0.4,0.8,1,0.85,none,1
TXN00481,headphones,38567,15523,1,1,1,0.34,0.87,1,0.95,none,1
TXN00482,laptop,48013,17848,1,1,1,0.91,0.84,1,0.95,none,1
TXN00483,groceries,32142,27570,1,1,1,0.79,0.82,0,0.99,none,1
TXN00484,groceries,55600,54659,1,1,1,0.52,0.73,0,0.95,none,1
TXN00485,shoes,82338,74294,1,1,1,0.61,0.54,5,0.94,none,1
TXN00486,flight,99973,81669,1,1,1,0.44,0.83,1,0.86,none,1
TXN00487,headphones,90477,78492,0,1,1,0.38,0.42,2,0.48,category_mismatch,0
TXN00488,headphones,22093,10571,1,1,1,0.53,0.83,1,0.81,none,1
TXN00489,flight,79234,73019,1,1,1,0.51,0.87,4,0.38,merchant_violation,0
TXN00490,flight,69864,53117,0,1,1,0.85,0.5,4,0.47,category_mismatch,0
TXN00491,smartphone,46796,38918,0,1,1,0.53,0.58,4,0.47,category_mismatch,0
TXN00492,laptop,16036,9813,1,1,1,0.93,0.77,4,0.85,none,1
TXN00493,laptop,90463,51288,1,1,1,0.86,0.47,2,0.91,none,1
TXN00494,hotel,4238,3710,1,1,1,0.56,0.88,3,0.9,none,1
TXN00495,hotel,86397,46755,1,1,1,0.37,0.98,4,0.47,merchant_violation,0
TXN00496,smartphone,28627,24089,1,1,1,0.91,0.65,0,0.84,none,1
TXN00497,groceries,85746,30052,1,1,1,0.78,0.41,5,0.87,none,1
TXN00498,smartphone,10600,8257,1,0,1,0.7,0.54,2,0.4,quantity_violation,0
TXN00499,books,83603,43597,1,1,1,0.57,0.47,0,0.93,none,1
TXN00500,smartphone,98773,78091,1,1,1,0.35,0.96,0,0.86,none,1
TXN00501,hotel,80503,55603,1,1,0,0.88,0.42,1,0.47,time_violation,0
TXN00502,headphones,98878,84860,1,1,1,0.68,0.98,1,0.86,none,1
TXN00503,flight,2461,1694,1,1,1,0.39,0.4,4,0.88,none,1
TXN00504,smartphone,40936,24801,1,0,1,0.93,0.91,1,0.28,quantity_violation,0
TXN00505,shoes,81856,35691,1,1,1,0.43,0.88,0,0.97,none,1
TXN00506,books,85498,43044,1,1,1,0.35,0.46,5,0.92,none,1
TXN00507,flight,47810,26296,0,1,1,0.73,0.94,2,0.44,category_mismatch,0
TXN00508,flight,81785,64235,1,1,1,0.41,0.74,2,0.99,none,1
TXN00509,headphones,1633,1387,1,1,1,0.8,0.78,2,0.97,none,1
TXN00510,headphones,90073,82373,1,1,1,0.62,0.62,2,0.9,none,1
TXN00511,smartphone,24038,8590,1,1,1,0.5,0.9,4,0.84,none,1
TXN00512,smartphone,96345,162552,1,1,1,0.74,0.89,4,0.4,budget_violation,0
TXN00513,shoes,5804,3949,1,1,1,1.0,0.68,1,0.87,none,1
TXN00514,shoes,78280,39429,1,1,1,0.63,0.71,3,0.87,none,1
TXN00515,laptop,87858,73983,1,1,1,0.83,0.48,1,0.29,merchant_violation,0
TXN00516,headphones,97458,93308,1,1,1,0.33,0.86,1,0.81,none,1
TXN00517,flight,31673,24037,0,1,1,0.85,0.63,3,0.64,category_mismatch,0
TXN00518,laptop,86003,68167,1,1,1,0.66,0.9,5,0.85,none,1
TXN00519,headphones,50369,27990,1,1,1,0.76,0.9,4,0.85,none,1
TXN00520,shoes,68681,59894,1,1,1,0.54,0.88,4,0.8,none,1
TXN00521,headphones,58658,84227,1,1,1,0.5,0.49,1,0.38,budget_violation,0
TXN00522,smartphone,87652,75391,1,0,1,0.64,0.69,1,0.5,quantity_violation,0
TXN00523,groceries,3942,3101,0,1,1,0.41,0.78,0,0.65,category_mismatch,0
TXN00524,headphones,8328,6315,0,1,1,0.58,0.98,5,0.21,category_mismatch,0
TXN00525,hotel,12239,12194,1,1,1,0.91,0.5,3,0.5,merchant_violation,0
TXN00526,headphones,82685,40115,1,1,1,0.81,0.61,3,0.92,none,1
TXN00527,smartphone,31122,12216,1,1,1,0.31,0.71,4,0.94,none,1
TXN00528,headphones,80365,76411,1,1,0,0.72,0.93,4,0.45,time_violation,0
TXN00529,smartphone,13214,5169,1,1,1,0.72,0.9,5,0.93,none,1
TXN00530,groceries,49546,39059,1,1,1,0.6,0.96,3,0.96,none,1
TXN00531,groceries,46943,38445,1,1,1,0.83,0.82,0,0.89,none,1
TXN00532,hotel,63539,59539,1,1,1,0.36,0.76,4,0.88,none,1
TXN00533,shoes,1716,1463,1,1,1,0.7,0.47,0,0.88,none,1
TXN00534,shoes,91146,53429,1,1,1,0.37,0.66,4,0.85,none,1
TXN00535,groceries,75012,36972,1,1,1,0.78,0.85,3,0.91,none,1
TXN00536,books,24425,16815,1,1,1,0.48,0.58,2,0.95,none,1
TXN00537,groceries,97440,156962,1,1,1,0.61,0.82,1,0.25,budget_violation,0
TXN00538,groceries,45359,33103,1,1,1,0.78,0.43,3,0.99,none,1
TXN00539,laptop,12939,8153,1,1,1,0.72,0.45,2,0.84,none,1
TXN00540,smartphone,80826,78024,1,1,0,0.58,0.79,2,0.56,time_violation,0
TXN00541,laptop,23973,14558,1,1,1,0.44,0.79,4,0.86,none,1
TXN00542,laptop,79579,62781,1,1,1,0.73,0.8,2,0.85,none,1
TXN00543,laptop,21636,19252,1,0,1,0.55,0.64,4,0.3,quantity_violation,0
TXN00544,laptop,97590,92068,1,1,1,0.68,0.84,4,0.98,none,1
TXN00545,flight,46544,22972,1,1,1,0.72,0.52,3,0.91,none,1
TXN00546,hotel,23942,8966,1,1,1,0.35,0.58,0,0.96,none,1
TXN00547,hotel,71504,50226,1,1,1,0.79,0.98,4,0.9,none,1
TXN00548,shoes,45520,28276,1,1,1,0.62,0.75,0,0.9,none,1
TXN00549,hotel,9854,8396,1,1,1,0.45,0.82,2,0.88,none,1
TXN00550,flight,68699,54311,1,1,1,0.48,0.57,3,0.93,none,1
TXN00551,flight,10965,4659,1,1,1,0.52,0.53,4,0.85,none,1
TXN00552,shoes,66404,30838,1,1,1,0.47,0.56,1,0.84,none,1
TXN00553,shoes,82080,69378,1,1,1,0.38,0.45,5,0.9,none,1
TXN00554,laptop,71972,64314,1,1,1,0.56,0.59,4,0.97,none,1
TXN00555,books,24969,23500,1,1,1,0.5,0.53,4,0.83,none,1
TXN00556,groceries,63694,20560,1,1,1,0.54,0.92,1,0.89,none,1
TXN00557,smartphone,92520,48198,1,1,1,0.31,0.8,3,0.92,none,1
TXN00558,flight,48395,23316,1,1,1,0.68,0.54,3,0.99,none,1
TXN00559,flight,48962,29635,1,1,0,0.79,0.62,3,0.34,time_violation,0
TXN00560,headphones,75895,63979,1,1,1,0.87,0.83,1,0.48,merchant_violation,0
TXN00561,groceries,26698,19662,0,1,1,0.31,0.65,1,0.7,category_mismatch,0
TXN00562,flight,64782,44926,1,1,1,0.7,0.64,5,0.83,none,1
TXN00563,shoes,34330,25435,1,1,1,0.61,0.6,2,0.87,none,1
TXN00564,hotel,46107,60553,1,1,1,0.78,0.76,4,0.49,budget_violation,0
TXN00565,headphones,38304,29541,1,1,1,0.64,0.84,0,0.88,none,1
TXN00566,hotel,61784,24799,1,1,1,0.42,0.88,2,0.88,none,1
TXN00567,groceries,10351,6356,1,0,1,0.52,0.57,2,0.5,quantity_violation,0
TXN00568,groceries,36553,30948,1,1,1,0.96,0.85,4,0.99,none,1
TXN00569,groceries,22930,26226,1,1,1,0.46,0.55,5,0.55,budget_violation,0
TXN00570,smartphone,28600,32079,1,1,1,0.96,0.68,0,0.21,budget_violation,0
TXN00571,groceries,69679,24964,1,1,1,0.48,0.49,5,0.99,none,1
TXN00572,groceries,41549,29980,1,0,1,0.39,0.72,1,0.21,quantity_violation,0
TXN00573,flight,43624,27353,1,1,1,0.91,0.96,4,0.89,none,1
TXN00574,headphones,78441,58182,1,1,1,0.75,0.74,4,0.93,none,1
TXN00575,hotel,46504,21344,1,1,1,0.36,0.58,3,0.85,none,1
TXN00576,hotel,2383,1601,0,1,1,0.63,0.4,3,0.67,category_mismatch,0
TXN00577,books,40270,36202,1,1,0,0.72,0.88,4,0.39,time_violation,0
TXN00578,groceries,74472,35368,1,1,1,0.8,0.79,3,0.84,none,1
TXN00579,smartphone,56343,37278,1,1,1,0.86,0.77,5,0.94,none,1
TXN00580,hotel,85994,74485,1,1,1,0.59,0.91,1,0.83,none,1
TXN00581,smartphone,84478,52117,1,1,1,0.79,0.7,2,0.8,none,1
TXN00582,laptop,71119,89722,1,1,1,0.39,0.66,0,0.32,budget_violation,0
TXN00583,headphones,2930,1580,1,1,1,0.52,0.88,2,0.89,none,1
TXN00584,laptop,44286,23383,0,1,1,0.84,0.44,3,0.29,category_mismatch,0
TXN00585,hotel,51014,19659,1,1,1,0.84,0.55,3,0.85,none,1
TXN00586,laptop,27106,22760,1,1,1,0.66,0.99,3,0.88,none,1
TXN00587,hotel,43344,69720,1,1,1,0.68,0.47,3,0.52,budget_violation,0
TXN00588,shoes,48241,43636,1,1,1,0.45,0.47,5,0.89,none,1
TXN00589,laptop,22936,16268,1,1,1,0.58,0.55,0,0.92,none,1
TXN00590,books,91230,51086,1,1,1,0.36,0.49,0,0.94,none,1
TXN00591,flight,82937,68198,1,0,1,0.79,0.87,1,0.44,quantity_violation,0
TXN00592,flight,74184,61549,1,1,1,0.86,0.66,1,0.8,none,1
TXN00593,groceries,47945,22797,1,1,1,0.33,0.82,4,0.86,none,1
TXN00594,books,25874,17608,1,1,1,0.53,0.68,4,0.98,none,1
TXN00595,headphones,10027,6162,1,1,1,0.87,0.72,3,0.8,none,1
TXN00596,groceries,97161,147179,1,1,1,0.55,0.77,2,0.56,budget_violation,0
TXN00597,groceries,25886,16781,1,1,1,0.69,0.77,2,0.88,none,1
TXN00598,flight,15478,16760,1,1,1,0.96,0.51,0,0.3,budget_violation,0
TXN00599,books,26115,21437,1,1,1,0.57,0.69,4,0.55,merchant_violation,0
TXN00600,hotel,7433,5382,1,1,1,0.35,0.96,1,0.93,none,1
TXN00601,smartphone,62349,21353,1,1,1,0.69,0.96,3,0.96,none,1
TXN00602,laptop,81862,131038,1,1,1,0.88,0.45,1,0.68,budget_violation,0
TXN00603,smartphone,14267,9589,1,1,1,0.43,0.72,1,0.91,none,1
TXN00604,headphones,74193,43820,1,1,1,0.37,0.78,2,0.93,none,1
TXN00605,groceries,14644,11348,0,1,1,0.65,0.79,4,0.7,category_mismatch,0
TXN00606,books,47179,32320,1,1,1,1.0,0.91,3,0.95,none,1
TXN00607,groceries,96140,45042,1,1,1,0.68,0.63,4,0.99,none,1
TXN00608,hotel,48187,29550,1,1,1,0.58,0.84,2,0.92,none,1
TXN00609,headphones,40562,24637,0,1,1,0.52,0.86,5,0.61,category_mismatch,0
TXN00610,headphones,13358,7721,1,0,1,0.49,0.93,1,0.32,quantity_violation,0
TXN00611,hotel,13046,9110,1,1,1,0.45,0.45,2,0.96,none,1
TXN00612,headphones,64999,50875,1,1,1,0.7,0.94,4,0.93,none,1
TXN00613,laptop,96786,54885,1,1,1,0.85,0.95,2,0.87,none,1
TXN00614,groceries,55594,21369,1,1,1,0.84,0.85,4,0.99,none,1
TXN00615,groceries,8094,2661,1,1,1,0.68,0.49,4,0.94,none,1
TXN00616,headphones,7621,7606,1,1,1,0.98,0.85,4,0.9,none,1
TXN00617,shoes,57614,33070,1,1,0,0.54,0.69,5,0.22,time_violation,0
TXN00618,groceries,35413,25399,1,1,1,0.79,0.86,3,0.48,merchant_violation,0
TXN00619,books,52815,23094,1,1,1,0.73,0.84,1,0.85,none,1
TXN00620,hotel,57369,54322,1,1,1,0.36,0.8,3,0.87,none,1
TXN00621,shoes,43039,32657,1,1,1,0.84,0.5,2,0.92,none,1
TXN00622,books,82681,144126,1,1,1,0.46,0.81,1,0.58,budget_violation,0
TXN00623,smartphone,15728,7394,1,1,1,0.73,0.49,2,0.8,none,1
TXN00624,smartphone,40992,12950,1,1,1,0.45,0.72,1,0.91,none,1
TXN00625,hotel,72932,59143,1,1,1,0.4,0.82,0,0.88,none,1
TXN00626,laptop,34483,20701,1,0,1,0.79,0.56,3,0.53,quantity_violation,0
TXN00627,laptop,9729,4766,1,1,1,0.9,0.8,0,0.8,none,1
TXN00628,groceries,31299,20531,1,1,1,0.8,0.94,3,0.97,none,1
TXN00629,smartphone,25434,19847,1,1,0,0.8,0.42,4,0.35,time_violation,0
TXN00630,books,52563,16444,1,1,1,0.78,0.61,2,0.85,none,1
TXN00631,hotel,9127,8351,1,1,1,0.92,0.89,0,0.99,none,1
TXN00632,hotel,30567,25323,1,1,0,0.36,0.63,5,0.51,time_violation,0
TXN00633,shoes,55700,39727,0,1,1,0.52,0.76,3,0.47,category_mismatch,0
TXN00634,shoes,86520,72851,1,1,1,0.44,0.48,5,0.55,merchant_violation,0
TXN00635,headphones,57369,56396,1,1,1,0.4,0.96,1,0.86,none,1
TXN00636,smartphone,25134,23016,1,1,1,0.81,0.86,3,0.99,none,1
TXN00637,hotel,59065,51693,1,1,1,0.75,0.84,1,0.96,none,1
TXN00638,smartphone,18241,14747,1,1,1,0.72,0.77,4,0.32,merchant_violation,0
TXN00639,laptop,48089,27268,1,1,0,0.89,0.68,5,0.39,time_violation,0
TXN00640,groceries,65414,27123,1,1,1,0.46,0.65,0,0.99,none,1
TXN00641,groceries,30170,29921,1,1,1,0.83,0.44,3,0.97,none,1
TXN00642,books,91159,56544,1,1,1,0.47,0.64,0,0.92,none,1
TXN00643,groceries,95398,69454,1,1,1,0.82,0.76,4,0.93,none,1
TXN00644,laptop,69242,63252,1,1,0,0.33,1.0,4,0.47,time_violation,0
TXN00645,laptop,74098,61917,1,1,1,0.97,0.51,3,0.88,none,1
TXN00646,hotel,38475,22920,1,1,1,0.73,0.43,4,0.98,none,1
TXN00647,books,85685,69049,1,1,1,0.38,0.87,5,0.91,none,1
TXN00648,groceries,55206,17524,1,1,1,0.62,0.94,1,0.98,none,1
TXN00649,smartphone,33778,25468,1,1,1,0.8,0.5,5,0.82,none,1
TXN00650,smartphone,93566,51841,1,1,1,0.67,0.63,4,0.92,none,1
TXN00651,headphones,50634,16746,1,1,1,0.42,0.6,5,0.97,none,1
TXN00652,headphones,19953,27229,1,1,1,0.52,0.86,3,0.34,budget_violation,0
TXN00653,headphones,16408,15953,1,1,1,0.3,0.86,0,0.89,none,1
TXN00654,books,72237,52414,1,1,1,0.65,0.53,5,0.9,none,1
TXN00655,groceries,58917,29652,1,1,1,0.92,0.57,5,0.48,merchant_violation,0
TXN00656,shoes,7411,11412,1,1,1,0.33,0.91,5,0.49,budget_violation,0
TXN00657,hotel,44399,14843,1,1,1,0.59,0.51,5,0.86,none,1
TXN00658,headphones,60682,33504,1,1,1,0.33,0.86,2,0.87,none,1
TXN00659,groceries,9869,8786,1,1,1,0.35,0.68,0,0.94,none,1
TXN00660,hotel,44150,29459,1,1,1,0.79,0.77,0,0.91,none,1
TXN00661,smartphone,64394,46579,1,1,1,0.85,0.82,3,0.92,none,1
TXN00662,flight,35034,34911,1,1,1,0.55,0.48,4,0.9,none,1
TXN00663,books,65553,60214,1,1,1,0.46,0.57,1,0.8,none,1
TXN00664,laptop,61933,23692,1,1,1,0.89,0.88,3,0.88,none,1
TXN00665,flight,46829,34946,1,1,1,0.31,0.52,2,0.85,none,1
TXN00666,smartphone,41340,28317,1,1,1,0.84,0.47,2,0.87,none,1
TXN00667,laptop,24020,23086,1,0,1,0.64,0.68,0,0.52,quantity_violation,0
TXN00668,books,21366,19751,1,1,1,0.68,0.6,3,0.99,none,1
TXN00669,laptop,69298,53885,1,0,1,0.31,0.75,2,0.6,quantity_violation,0
TXN00670,flight,9678,4803,1,1,1,0.32,0.99,5,0.91,none,1
TXN00671,headphones,75839,32699,1,1,1,0.38,0.87,2,0.94,none,1
TXN00672,flight,94040,51101,1,1,0,0.91,0.62,2,0.31,time_violation,0
TXN00673,hotel,23939,39100,1,1,1,0.94,0.67,0,0.6,budget_violation,0
TXN00674,headphones,25931,16555,1,1,1,0.91,0.59,2,0.83,none,1
TXN00675,smartphone,68652,26973,1,1,1,0.81,0.68,5,0.97,none,1
TXN00676,smartphone,1538,508,1,1,1,0.89,0.92,2,0.89,none,1
